MeterNo,the_geom,MeterType,LONG,LAT,Status
1143019,POINT (-73.99537655696096 40.73099726616763),Strada,-73.99537656,40.73099727,Active
1143028,POINT (-73.99944826653959 40.72739140696702),Strada,-73.99944827,40.72739141,Active
1208068,POINT (-73.93943124152081 40.79894680683845),Strada,-73.93943124,40.79894681,Active
1208052,POINT (-73.94515048465684 40.79167535273297),Strada,-73.94515048,40.79167535,Active
1243087,POINT (-73.99868613230397 40.72036016064095),Strada,-73.99868613,40.72036016,Active
1058372,POINT (-73.93897485736956 40.843685124499586),Strada,-73.93897486,40.84368512,Active
1208058,POINT (-73.94356698126974 40.79328850925982),Strada,-73.94356698,40.79328851,Active
1208061,POINT (-73.94231717658717 40.795000218691776),Strada,-73.94231718,40.79500022,Active
1218181,POINT (-73.96259134832586 40.80951215513266),Strada,-73.96259135,40.80951216,Active
1259669,POINT (-73.94034205552913 40.815047379430524),Strada,-73.94034206,40.81504738,Active
1289724,POINT (-73.94618367428794 40.798310707916805),Strada,-73.94618367,40.79831071,Active
1323006,POINT (-74.00544535378992 40.72308530713673),Strada,-74.00544535,40.72308531,Active
1228482,POINT (-73.95022388115098 40.82702789102975),Strada,-73.95022388,40.82702789,Active
1228464,POINT (-73.94250598244905 40.83759280049055),Strada,-73.94250598,40.8375928,Active
1323027,POINT (-74.00606205025393 40.72344691185908),Strada,-74.00606205,40.72344691,Active
1403122,POINT (-73.98961829419858 40.76749157745941),Strada,-73.98961829,40.76749158,Active
1443798,POINT (-73.99657626727743 40.74703011416687),Strada,-73.99657627,40.74703011,Active
1433128,POINT (-73.98268725481267 40.75845181651984),Strada,-73.98268725,40.75845182,Active
1433164,POINT (-73.98179742660474 40.75878194851879),Strada,-73.98179743,40.75878195,Active
1433176,POINT (-73.9763249777208 40.75576006736078),Strada,-73.97632498,40.75576007,Inactive
1433220,POINT (-73.97017513777551 40.757159882063995),Strada,-73.97017514,40.75715988,Active
1433020,POINT (-73.98099317285954 40.75844435533446),Strada,-73.98099317,40.75844436,Active
1403151,POINT (-73.98303119145345 40.76630592987386),Strada,-73.98303119,40.76630593,Active
1433025,POINT (-73.98021043187684 40.75647703609742),Strada,-73.98021043,40.75647704,Active
1433118,POINT (-73.97990700141484 40.76370885014735),Strada,-73.979907,40.76370885,Active
1443926,POINT (-73.97864947770691 40.75244433734057),Strada,-73.97864948,40.75244434,Active
1443971,POINT (-73.97544675192775 40.750368897751564),Strada,-73.97544675,40.7503689,Active
1348094,POINT (-73.9538465039989 40.79065345957363),Strada,-73.9538465,40.79065346,Active
1433903,POINT (-73.97033440908507 40.763189740413715),Strada,-73.97033441,40.76318974,Active
1433751,POINT (-73.97394867833093 40.757535270464395),Strada,-73.97394868,40.75753527,Active
1433754,POINT (-73.97530405893121 40.75567557112613),Strada,-73.97530406,40.75567557,Active
1433290,POINT (-73.9794677963142 40.75371258709239),Strada,-73.9794678,40.75371259,Active
1433318,POINT (-73.97862638452871 40.755813610250065),Strada,-73.97862638,40.75581361,Active
1433358,POINT (-73.97326083466197 40.76183897713071),Strada,-73.97326083,40.76183898,Active
1433698,POINT (-73.96818545142997 40.75514362642719),Strada,-73.96818545,40.75514363,Active
1433773,POINT (-73.98388306460892 40.75532970926514),Strada,-73.98388306,40.75532971,Active
1433802,POINT (-73.98571273382908 40.761252598457226),Strada,-73.98571273,40.7612526,Active
2043031,POINT (-73.91659324146896 40.84006031204082),Strada,-73.91659324,40.84006031,Active
2043016,POINT (-73.91857545955243 40.84046279743475),Strada,-73.91857546,40.8404628,Active
1443054,POINT (-73.97989257788993 40.74981527218338),Strada,-73.97989258,40.74981527,Active
1443065,POINT (-73.97944774924244 40.74872382982281),Strada,-73.97944775,40.74872383,Active
1443179,POINT (-73.98448771693401 40.749324202832554),Strada,-73.98448772,40.7493242,Active
1443291,POINT (-73.98691237959115 40.753830393405984),Strada,-73.98691238,40.75383039,Active
1443315,POINT (-73.98663306582164 40.75156101510842),Strada,-73.98663307,40.75156102,Active
1443341,POINT (-73.98127631697866 40.747442267356355),Strada,-73.98127632,40.74744227,Active
1443364,POINT (-73.97948906515857 40.744571177029776),Strada,-73.97948907,40.74457118,Active
1443421,POINT (-73.98392531403557 40.744020449131455),Strada,-73.98392531,40.74402045,Retired
1443432,POINT (-73.98816811219247 40.74590977938757),Strada,-73.98816811,40.74590978,Active
1443471,POINT (-73.9892342529799 40.74544615463),Strada,-73.98923425,40.74544615,Active
1443522,POINT (-73.99498876789806 40.746359861357945),Strada,-73.99498877,40.74635986,Active
1443551,POINT (-73.9908154136973 40.74368724003989),Strada,-73.99081541,40.74368724,Active
1443565,POINT (-73.99442684246229 40.74450690011843),Strada,-73.99442684,40.7445069,Active
2083002,POINT (-73.85906664184792 40.89813322780496),Strada,-73.85906664,40.89813323,Active
1453029,POINT (-73.98381467051891 40.73828914079695),Strada,-73.98381467,40.73828914,Active
1453046,POINT (-73.99094701410962 40.74049218593754),Strada,-73.99094701,40.74049219,Active
1453111,POINT (-73.9933887836405 40.73988355147611),Strada,-73.99338878,40.73988355,Active
1453147,POINT (-73.98821916419888 40.73704404761886),Strada,-73.98821916,40.73704405,Inactive
2323212,POINT (-73.86543547671008 40.845279912240386),Strada,-73.86543548,40.84527991,Active
2323215,POINT (-73.86288646915439 40.84580793780069),Strada,-73.86288647,40.84580794,Active
2323236,POINT (-73.86231240827009 40.84609893463826),Strada,-73.86231241,40.84609893,Active
1453284,POINT (-73.99032300984778 40.74037123219927),Strada,-73.99032301,40.74037123,Inactive
1453314,POINT (-73.99324397592916 40.742481996828076),Strada,-73.99324398,40.742482,Active
1503005,POINT (-73.93708943477883 40.80432907152447),Strada,-73.93708943,40.80432907,Active
1503024,POINT (-73.95028225311381 40.81121405810746),Strada,-73.95028225,40.81121406,Active
3033011,POINT (-73.91223362958863 40.6695199463153),Strada,-73.91223363,40.66951995,Active
2173062,POINT (-73.86408580274681 40.837859146599044),Strada,-73.8640858,40.83785915,Active
2203053,POINT (-73.88182024882047 40.82793852085977),Strada,-73.88182025,40.82793852,Active
2233014,POINT (-73.86311102271598 40.86559883132468),Strada,-73.86311102,40.86559883,Active
1463010,POINT (-74.00563302604272 40.73945492058237),Strada,-74.00563303,40.73945492,Inactive
2023012,POINT (-73.92040355624249 40.81688301052385),Strada,-73.92040356,40.81688301,Active
2323257,POINT (-73.84500967488472 40.85731545134062),Strada,-73.84500967,40.85731545,Active
2353017,POINT (-73.92781410791805 40.81782508123591),Strada,-73.92781411,40.81782508,Active
2163001,POINT (-73.8435981666186 40.84155488309566),Strada,-73.84359817,40.84155488,Active
2253172,POINT (-73.89646733043053 40.87265735155894),Strada,-73.89646733,40.87265735,Active
3013631,POINT (-73.98398088791322 40.688866568983514),Strada,-73.98398089,40.68886657,Active
3013634,POINT (-73.98065717133986 40.68773389499715),Strada,-73.98065717,40.6877339,Active
3013690,POINT (-73.99404714887807 40.70315256216879),Strada,-73.99404715,40.70315256,Active
2253189,POINT (-73.89695968899392 40.86785621251102),Strada,-73.89695969,40.86785621,Active
2262727,POINT (-73.8980549032951 40.8895489851764),Strada,-73.8980549,40.88954899,Active
3013561,POINT (-73.99210684690377 40.69414570210245),Strada,-73.99210685,40.6941457,Active
2262706,POINT (-73.90359000422471 40.88044588569808),Strada,-73.90359,40.88044589,Active
2293006,POINT (-73.84692494075584 40.876748752967714),Strada,-73.84692494,40.87674875,Inactive
2293058,POINT (-73.8221506681308 40.8650593402268),Strada,-73.82215067,40.86505934,Active
3033014,POINT (-73.91518097742684 40.66908243694466),Strada,-73.91518098,40.66908244,Active
3149824,POINT (-73.98861740969242 40.666526185036375),Strada,-73.98861741,40.66652619,Active
3149856,POINT (-73.9918348531653 40.662764111539076),Strada,-73.99183485,40.66276411,Active
3063189,POINT (-73.94289467309106 40.60526422152564),Strada,-73.94289467,40.60526422,Active
3071361,POINT (-73.98845078425657 40.598578405371505),Strada,-73.98845078,40.59857841,Active
3043099,POINT (-73.95741955615321 40.64650804115914),Strada,-73.95741956,40.64650804,Active
3043101,POINT (-73.95809722917605 40.64823749694262),Strada,-73.95809723,40.6482375,Active
3043109,POINT (-73.95895252616441 40.65172059240887),Strada,-73.95895253,40.65172059,Active
3333011,POINT (-73.93205738817778 40.6183638942482),Strada,-73.93205739,40.61836389,Active
3343039,POINT (-73.94619712079711 40.58385057320424),Strada,-73.94619712,40.58385057,Active
3063050,POINT (-73.96363388936811 40.59797586297707),Strada,-73.96363389,40.59797586,Active
3063072,POINT (-73.94040659926601 40.60052979645757),Strada,-73.9404066,40.6005298,Active
3063081,POINT (-73.9401908076269 40.600676407377335),Strada,-73.94019081,40.60067641,Active
3043168,POINT (-73.94522630758333 40.61957481498692),Strada,-73.94522631,40.61957482,Active
3043202,POINT (-73.94809168329452 40.640909775215256),Strada,-73.94809168,40.64090978,Active
3063123,POINT (-73.95683161338476 40.6007947468325),Strada,-73.95683161,40.60079475,Active
3043204,POINT (-73.94869438781696 40.64002060073955),Strada,-73.94869439,40.6400206,Active
3043200,POINT (-73.94863103401647 40.64129187240654),Strada,-73.94863103,40.64129187,Active
3091429,POINT (-74.0340383637727 40.61222999046135),Strada,-74.03403836,40.61222999,Active
3063169,POINT (-73.94391851517487 40.60046594731487),Strada,-73.94391852,40.60046595,Active
3063182,POINT (-73.94453492425596 40.61392995612175),Strada,-73.94453492,40.61392996,Active
3063003,POINT (-73.96145241651934 40.60006320955528),Strada,-73.96145242,40.60006321,Active
3063033,POINT (-73.96037099054031 40.58924079241206),Strada,-73.96037099,40.58924079,Active
3091469,POINT (-74.02719712785377 40.621156986106264),Strada,-74.02719713,40.62115699,Active
3091517,POINT (-74.02529111358777 40.62368368223989),Strada,-74.02529111,40.62368368,Active
3179398,POINT (-73.97474468327525 40.67539679611166),Strada,-73.97474468,40.6753968,Active
3103021,POINT (-73.98815183186565 40.6215684081981),Strada,-73.98815183,40.62156841,Active
3103044,POINT (-73.99171440544946 40.61788150212666),Strada,-73.99171441,40.6178815,Active
3193020,POINT (-73.94249368238832 40.70349099484203),Strada,-73.94249368,40.70349099,Active
4233054,POINT (-73.93032142962234 40.76117691273021),Strada,-73.93032143,40.76117691,Active
3223026,POINT (-73.95516559959238 40.73018042978848),Strada,-73.9551656,40.73018043,Active
3283021,POINT (-73.95966076278413 40.705538978710024),Strada,-73.95966076,40.70553898,Active
3283018,POINT (-73.96050318117231 40.70615460656812),Strada,-73.96050318,40.70615461,Active
3313014,POINT (-73.95855558144305 40.61823162308776),Strada,-73.95855558,40.61823162,Active
3163107,POINT (-73.9497244923305 40.65296542145618),Strada,-73.94972449,40.65296542,Active
3103053,POINT (-73.97892319060415 40.629995350770216),Strada,-73.97892319,40.62999535,Active
3113038,POINT (-73.98610398691824 40.64058383575126),Strada,-73.98610399,40.64058384,Active
3113076,POINT (-73.99303391575049 40.63380757858034),Strada,-73.99303392,40.63380758,Active
3029624,POINT (-73.97944679607401 40.678028685006296),Strada,-73.9794468,40.67802869,Active
3383002,POINT (-73.88770321931086 40.655689278653995),Strada,-73.88770322,40.65568928,Active
3383004,POINT (-73.88782526287149 40.65398255637532),Strada,-73.88782526,40.65398256,Active
3383008,POINT (-73.88819868191649 40.65511212514019),Strada,-73.88819868,40.65511213,Active
3383051,POINT (-73.89794880655346 40.63648532069429),Strada,-73.89794881,40.63648532,Active
3383042,POINT (-73.8950814187303 40.638515587069634),Strada,-73.89508142,40.63851559,Active
3383097,POINT (-73.90985229517736 40.63760600816952),Strada,-73.9098523,40.63760601,Active
3383087,POINT (-73.91421535655908 40.63523406863072),Strada,-73.91421536,40.63523407,Active
3403023,POINT (-73.94760188500065 40.68034300420286),Strada,-73.94760189,40.680343,Active
3403073,POINT (-73.95032181054603 40.671005666131194),Strada,-73.95032181,40.67100567,Active
3403104,POINT (-73.95028681324351 40.65821792911584),Strada,-73.95028681,40.65821793,Active
3403092,POINT (-73.95083900610786 40.66902441095062),Strada,-73.95083901,40.66902441,Active
3403119,POINT (-73.93959019221698 40.67979128576369),Strada,-73.93959019,40.67979129,Active
3573017,POINT (-73.94136090836767 40.59714113821297),Strada,-73.94136091,40.59714114,Active
3593002,POINT (-73.92814108051273 40.642268114564075),Strada,-73.92814108,40.64226811,Active
3593013,POINT (-73.92859856196058 40.64212028942753),Strada,-73.92859856,40.64212029,Active
3602688,POINT (-73.9637789169863 40.64144044917859),Strada,-73.96377892,40.64144045,Active
3423027,POINT (-74.02958809581708 40.62729679094728),Strada,-74.0295881,40.62729679,Active
3463010,POINT (-74.00955700201554 40.61835318351518),Strada,-74.009557,40.61835318,Active
3463013,POINT (-74.01056239798392 40.617193324871295),Strada,-74.0105624,40.61719332,Active
3493008,POINT (-73.9992090541835 40.62448113075638),Strada,-73.99920905,40.62448113,Active
3543065,POINT (-73.97495290308886 40.59700333244587),Strada,-73.9749529,40.59700333,Active
3569929,POINT (-73.95662773922449 40.63091749081132),Strada,-73.95662774,40.63091749,Active
3569917,POINT (-73.95008012086345 40.632388575121105),Strada,-73.95008012,40.63238858,Active
3493048,POINT (-73.99529938148379 40.64003941619186),Strada,-73.99529938,40.64003942,Active
3503012,POINT (-73.97883142848923 40.64313291032384),Strada,-73.97883143,40.64313291,Active
3503033,POINT (-73.97832023400598 40.643501845655024),Strada,-73.97832023,40.64350185,Active
3523017,POINT (-73.96327433837858 40.67372971145966),Strada,-73.96327434,40.67372971,Active
3602929,POINT (-73.97391618323117 40.63220273073571),Strada,-73.97391618,40.63220273,Active
3602926,POINT (-73.97653611338708 40.63096486585989),Strada,-73.97653611,40.63096487,Active
4033038,POINT (-73.80396278521928 40.6967435225044),Strada,-73.80396279,40.69674352,Active
4053005,POINT (-73.84351769053454 40.720143864487454),Strada,-73.84351769,40.72014386,Active
4233096,POINT (-73.92072394896923 40.76627401682483),Strada,-73.92072395,40.76627402,Active
4813006,POINT (-73.83234793021101 40.76009167909624),Strada,-73.83234793,40.76009168,Active
5023043,POINT (-74.07767922102012 40.6404330587937),Strada,-74.07767922,40.64043306,Active
5053307,POINT (-74.09168861225808 40.58679152713967),Strada,-74.09168861,40.58679153,Active
4233159,POINT (-73.93124556091506 40.76582691935063),Strada,-73.93124556,40.76582692,Active
4233003,POINT (-73.93553628068801 40.75921567119225),Strada,-73.93553628,40.75921567,Active
4233080,POINT (-73.9191036700189 40.765551275057234),Strada,-73.91910367,40.76555128,Active
4303082,POINT (-73.71261569768097 40.727050509664835),Strada,-73.7126157,40.72705051,Active
1043092,POINT (-73.98603589848683 40.730190134002406),Strada,-73.9860359,40.73019013,Active
1058378,POINT (-73.93797989773466 40.84737759592359),Strada,-73.9379799,40.8473776,Active
1113044,POINT (-74.01256183012224 40.71503663933174),Strada,-74.01256183,40.71503664,Active
1433001,POINT (-73.98100539870941 40.760904240896),Strada,-73.9810054,40.76090424,Inactive
2013066,POINT (-73.89991227891484 40.85700901894538),Strada,-73.89991228,40.85700902,Active
2093022,POINT (-73.86891404795021 40.854287364545684),Strada,-73.86891405,40.85428736,Active
2093019,POINT (-73.86713237681197 40.854438946697485),Strada,-73.86713238,40.85443895,Active
2093015,POINT (-73.86529975365119 40.8544063506716),Strada,-73.86529975,40.85440635,Active
2093010,POINT (-73.86703340940673 40.856591682658596),Strada,-73.86703341,40.85659168,Active
2063017,POINT (-73.85004110868867 40.82811584732778),Strada,-73.85004111,40.82811585,Active
2093002,POINT (-73.86754086117502 40.84948258577177),Strada,-73.86754086,40.84948259,Active
2093044,POINT (-73.86784943056479 40.85328393736227),Strada,-73.86784943,40.85328394,Active
2073091,POINT (-73.87671710732411 40.87135176912894),Strada,-73.87671711,40.87135177,Inactive
3051323,POINT (-73.96190436093204 40.60596252017341),Strada,-73.96190436,40.60596252,Active
3013579,POINT (-73.98876486959432 40.68905784710386),Strada,-73.98876487,40.68905785,Retired
3123103,POINT (-74.00053160448508 40.6442716499273),Strada,-74.0005316,40.64427165,Active
3123012,POINT (-74.00815606724191 40.64708623880004),Strada,-74.00815607,40.64708624,Active
3123026,POINT (-74.00956455239493 40.645924725172684),Strada,-74.00956455,40.64592473,Active
3123068,POINT (-74.00157948213032 40.65685290664075),Strada,-74.00157948,40.65685291,Active
3123078,POINT (-74.01247335109414 40.64675859619937),Strada,-74.01247335,40.6467586,Active
